81,210-2,2016/09/22,Finder.app,10.10.5,1464,1449,
81,210-2,2016/09/22,Safari.app,9.1.3,94,1264,
81,210-2,2016/09/22,Locked,,56,0,
81,210-2,2016/09/22,Microsoft Word.app,15.24.16070900,43,1449,
81,210-2,2016/09/22,Contacts.app,9.0,1,93,
81,210-2,2016/09/22,ScreenSaverEngine.app,5.0,1,1449,
81,210-2,2016/09/22,Google Chrome.app,37.0.2062.94,1,262,
81,210-2,2016/09/22,CoreServicesUIAgent.app,134.7,1,262,
81,210-2,2016/09/22,System Preferences.app,14.0,1,1364,
81,210-2,2016/09/22,Microsoft AutoUpdate.app,3.5.16050600,1,1364,
81,210-2,2016/09/21,Locked,,870,0,
81,210-2,2016/09/21,Finder.app,10.10.5,630,1449,
81,210-2,2016/09/20,Locked,,600,0,
81,210-2,2016/09/20,Finder.app,10.10.5,192,1950,
81,210-2,2016/09/20,Final Cut Pro.app,10.2.2,22,722,
81,210-2,2016/09/20,Compressor.app,4.2.2,2,698,
81,210-2,2016/09/20,QuickTime Player.app,10.4,2,1950,
81,210-2,2016/09/20,iTunes.app,12.4.3,1,221,
81,210-2,2016/09/20,Safari.app,9.1.3,1,1927,
81,210-2,2016/09/19,Java Updater.app,1.0,1691,880,
81,210-2,2016/09/19,Locked,,569,0,
81,210-2,2016/09/19,Finder.app,10.10.5,128,1449,
81,210-2,2016/09/19,Microsoft AutoUpdate.app,3.5.16050600,80,1419,
81,210-2,2016/09/19,QuickTime Player.app,10.4,5,1421,
81,210-2,2016/09/19,ScreenSaverEngine.app,5.0,4,1449,
81,210-2,2016/09/19,QuickTime Player.app,10.4,3,1457,
81,210-2,2016/09/19,Installer.app,6.1.0,1,1450,
81,210-2,2016/09/19,Installer.app,6.1.0,1,759,
81,210-2,2016/09/19,Safari.app,9.1.3,1,1445,
81,210-2,2016/09/18,Locked,,1440,0,
81,210-2,2016/09/17,Microsoft AutoUpdate.app,3.5.16050600,1331,2658,
81,210-2,2016/09/17,Locked,,221,0,
81,210-2,2016/09/16,Safari.app,9.1.3,1261,1449,
81,210-2,2016/09/16,Locked,,113,0,
81,210-2,2016/09/16,ScreenSaverEngine.app,5.0,1,1449,
81,210-2,2016/09/16,Microsoft AutoUpdate.app,3.5.16050600,1,1449,
81,210-2,2016/09/15,Finder.app,10.10.5,823,1449,
81,210-2,2016/09/15,Safari.app,9.1.3,265,1350,
81,210-2,2016/09/15,Locked,,122,0,
81,210-2,2016/09/15,System Information.app,10.10,100,1249,
81,210-2,2016/09/15,Microsoft Word.app,15.24.16070900,55,1350,
81,210-2,2016/09/15,QuickTime Player.app,10.4,6,124,
81,210-2,2016/09/15,QuickTime Player.app,10.4,3,288,
81,210-2,2016/09/15,System Preferences.app,14.0,1,1450,
81,210-2,2016/09/15,Photos.app,1.0.1,1,164,
81,210-2,2016/09/15,Microsoft AutoUpdate.app,3.5.16050600,1,1236,
81,210-2,2016/09/15,ScreenSaverEngine.app,5.0,1,1449,
81,210-2,2016/09/15,System Preferences.app,14.0,1,673,
81,210-2,2016/09/14,Locked,,598,0,
81,210-2,2016/09/14,loginwindow.app,10.4,546,1262,
81,210-2,2016/09/14,ScreenSaverEngine.app,5.0,40,1262,
81,210-2,2016/09/14,Finder.app,10.10.5,25,1261,
81,210-2,2016/09/14,App Store.app,2.0,17,655,
81,210-2,2016/09/14,Self Service.app,9.92,1,77,
81,210-2,2016/09/13,loginwindow.app,10.4,1127,933,
81,210-2,2016/09/13,Locked,,516,0,
81,210-2,2016/09/13,ScreenSaverEngine.app,5.0,40,933,
81,210-2,2016/09/12,loginwindow.app,10.4,1757,706,
81,210-2,2016/09/12,Locked,,743,0,
81,210-2,2016/09/12,ScreenSaverEngine.app,5.0,100,706,
81,210-2,2016/09/11,Locked,,1440,0,
81,210-2,2016/09/10,loginwindow.app,10.4,1286,2436,
81,210-2,2016/09/10,Locked,,221,0,
81,210-2,2016/09/09,loginwindow.app,10.4,1159,1381,
81,210-2,2016/09/09,Locked,,68,0,
81,210-2,2016/09/09,ScreenSaverEngine.app,5.0,38,1381,
81,210-2,2016/09/08,Locked,,326,0,
81,210-2,2016/09/08,Safari.app,9.1.3,154,258,
81,210-2,2016/09/08,Microsoft Word.app,15.24.16070900,49,237,
81,210-2,2016/09/08,ScreenSaverEngine.app,5.0,36,36,
81,210-2,2016/09/08,Preview.app,8.0,8,126,
81,210-2,2016/09/08,Finder.app,10.10.5,7,265,
81,210-2,2016/09/08,Installer.app,6.1.0,4,369,
81,210-2,2016/09/08,Microsoft AutoUpdate.app,3.5.16050600,1,363,
81,210-2,2016/09/08,Mail.app,8.2,1,363,
81,210-2,2016/09/08,System Preferences.app,14.0,1,367,
81,210-2,2016/09/08,CMI 33E RM 210 Xerox Phaser NU.app,10.3,1,372,
81,210-2,2016/09/08,Calendar.app,8.0,1,172,
81,210-2,2016/09/08,System Information.app,10.10,1,91,
81,210-2,2016/09/08,CalendarFileHandler.app,8.0,1,172,
81,210-2,2016/09/08,SecurityAgent.xpc,9.0,1,236,
81,210-2,2016/09/07,loginwindow.app,10.4,735,890,
81,210-2,2016/09/07,Locked,,313,0,
81,210-2,2016/09/07,Microsoft Word.app,15.24.16070900,39,52,
81,210-2,2016/09/07,Safari.app,9.1.3,16,890,
81,210-2,2016/09/07,Microsoft AutoUpdate.app,3.5.16050600,1,1,
81,210-2,2016/09/07,Installer.app,6.1.0,1,4,
